"ASV_ID" "P29892_1035_S35" "P29892_1037_S37" "P29892_1039_S39" "P29892_1041_S41" "P29892_1043_S43" "P29892_1071_S71" "P29892_1073_S73" "P29892_1075_S75" "P29892_1077_S77" "P29892_1079_S79"
"4985" "c9ba895aabc162560d83b54dff8a7999" 0 0 0 0 0 10 0 0 0 0
"4986" "c9be822c81f84ea089f0c7dbc9143e49" 0 0 0 0 0 3 0 0 0 0
"4987" "c9cf42d7990a74b9f7e904b5b8789d40" 0 0 0 0 0 0 4 0 0 0
"4988" "c9d836bf4254309b8335f332baa6d573" 0 12 0 0 0 12 0 9 25 0
"4989" "c9defb9d23fc31888e1b6901c68e1cf3" 0 0 0 0 0 0 0 0 0 14
"4990" "c9f7b1fed6ad42213281b28efb6ede22" 4 6 10 8 0 0 0 0 0 0
"4991" "ca007634d5f3baf6fed1f2142195e0c5" 0 0 0 0 0 15 20 10 7 0
"4992" "ca065b44e0dc96fff3620a31377ced7d" 10 0 16 8 19 0 0 11 12 0
"4993" "ca1ab9d4500996b2beab701dc893e2c8" 0 0 0 2 0 0 0 3 5 4
"4994" "ca1c556855d24c60d1b55cbf139f377c" 0 0 0 0 0 0 0 0 12 0
"4995" "ca2256260f706e85793774e48c6be654" 0 0 0 0 0 0 24 0 0 0
"4996" "ca31f922defddfd71c90942a38601454" 0 0 0 6 0 0 0 0 0 0
"4997" "ca370f05398275fbceb030d04896476e" 0 0 0 0 0 0 0 2 0 0
"4998" "ca38f22de8613021d1288b0482b37001" 28 35 34 44 67 78 67 67 112 140
"4999" "ca3b1b13305363eae2870a9fb8a531e6" 0 0 0 0 0 0 0 0 0 51
"5000" "ca4d6fcf96b66181392033008b2effdc" 40 61 60 72 121 0 9 12 16 0
"5001" "ca4e77f53414ce8304898d5404618e7c" 0 0 0 0 0 14 10 0 0 0
"5002" "ca4fa941440bce363053a5646103d16c" 0 0 0 0 4 0 0 0 0 0
"5003" "ca5d2063338fdda44cc473bc4117d68e" 0 0 0 0 0 0 10 0 14 0
"5004" "ca6186190fbaeb4b6c7664a353849b03" 0 0 9 0 0 0 0 0 0 0
"5005" "ca68a8f422ce9bbe99d38c9378f561c7" 0 12 14 0 0 0 0 0 0 0
"5006" "ca6d5938c76723c5201783579b005b6a" 0 0 0 0 0 8 0 0 0 0
"5007" "ca795a4e22ac1f3dd7afbb56613ade73" 79 82 76 79 28 32 34 29 47 39
"5008" "ca8d4b87b1e70c72b6023ccc088761f3" 0 0 0 0 0 0 0 0 0 19
"5009" "ca8e6d28367cc6f875e825c2b68da8c6" 0 4 0 3 0 0 0 0 6 0
"5010" "caa5edbd91dad3858b215c6fc892bd40" 0 0 0 0 0 6 0 0 0 0
"5011" "caaa33876a337c63f6e3ac04b8b38051" 0 0 0 0 0 4 8 6 10 0
"5012" "caaf7480cdb1312cf57d29a4d3fc74fd" 0 0 3 0 2 0 0 0 0 0
"5013" "cac37e39df2461953f24398212940edf" 0 0 0 0 0 8 0 0 0 0
"5014" "cacf24c4731514f77cac3b595fcb01e4" 0 0 0 0 0 10 17 0 0 29
"5015" "cad743330dc753f0c82bc3e14943b174" 0 0 0 0 0 4 4 0 0 0
"5016" "cad828e8eeea12c753a19d6de5fbb766" 0 0 3 0 0 0 0 0 0 0
"5017" "cae5e9ef5d432f4e00272bd8963f4ab4" 0 17 12 11 7 23 30 26 27 0
"5018" "caee60d08c904dfc875cb444972e4fae" 0 0 0 0 0 8 0 0 0 0
"5019" "caf42a07e3229c588e8947d4caa8cb3d" 0 0 2 4 0 0 0 0 0 0
"5020" "caf54bfeca2332378dd1884a8748b04f" 0 0 0 0 0 31 14 18 24 0
"5021" "cafdb27470e3c303e3c1048e17af0303" 0 0 0 0 0 13 26 22 14 38
"5022" "cb04260b6784aad0d2068b08c58ec619" 6 6 8 3 3 0 0 0 5 0
"5023" "cb088f10629a3163b026bab2746a03d2" 0 0 0 0 0 0 0 0 7 0
"5024" "cb185db487b46a18c9f5ead010c38e48" 92 73 76 86 58 26 39 31 22 0
"5025" "cb2bf923bc208348dcffd4297ca7d8e6" 0 0 0 0 0 0 3 0 0 0
"5026" "cb54792dd2bc5097c8261ffe4e5b9834" 0 0 0 0 0 0 0 2 0 0
"5027" "cb56c3f3bded416452b11bdd4540afbd" 0 0 4 0 6 0 0 0 0 0
"5028" "cb58ee8beb87239f808b2a7afd8c5ecd" 0 0 0 0 2 0 0 0 0 0
"5029" "cb590725121eb0b96deeecb384e84599" 0 6 0 0 0 0 0 0 0 0
"5030" "cb648e73181531370212f20f6c433c9c" 0 0 0 0 0 9 4 0 2 0
"5031" "cb71d14bbd650ecf5d6a572d8bf58e5d" 52 92 100 76 55 0 0 0 0 0
"5032" "cb93a12b64293ed316b3a8f40e84518d" 0 0 0 0 0 0 0 0 0 18
"5033" "cb9728a03a0d840d4e393261afa581e8" 0 0 0 0 11 0 0 0 0 0
"5034" "cb9bb3d42ef6bc8567f9cbf23e33dc5c" 0 16 21 16 0 54 11 0 26 0
"5035" "cba6c2bb7c7e634169d3751d162b485f" 0 0 0 0 0 114 27 4 8 3
"5036" "cba9eb89c5a312fdbbec3eb6cbcdd3b4" 0 0 0 0 0 2 0 0 0 0
"5037" "cbb361431f188b6ab854617c2c9c0c67" 0 0 0 2 0 0 0 0 0 0
"5038" "cbb6d37cbadc46cf2b863ebdda13f0f9" 6 6 0 0 0 0 0 0 0 0
"5039" "cbbb5f07b3701602c255c95f0ba8b5fe" 0 0 0 0 0 60 40 0 0 0
"5040" "cbc11497f95b1126d6782aae1e2c5a0f" 0 0 0 0 0 0 0 0 0 2
"5041" "cbc2d1afe3f11487ec985961ef7ec417" 0 0 0 0 0 27 32 16 11 0
"5042" "cbcb47014cbbbe511362cdacf5bf8418" 0 0 0 0 0 0 0 0 17 0
"5043" "cbcdff55db3c621970127821607992df" 0 0 0 0 2 0 0 0 0 0
"5044" "cbcf3decb96c1adb4a59fca12cf04cb9" 0 30 21 28 0 0 0 0 0 0
"5045" "cbd47eda58f866ad9be8b7bf2da13eaa" 0 0 0 0 0 3 0 0 3 0
"5046" "cbe21d6b1a19fafc53f2b742a1afebc2" 0 0 0 0 5 0 0 0 0 0
"5047" "cbede904dd7c40216333754d4c3e763d" 7 9 8 9 11 0 0 0 0 0
"5048" "cbfb0fbe01893ba4f75bc3a7e2579bd0" 0 0 0 0 0 0 0 0 12 0
"5049" "cc02e1306d038269db645da7dd95a897" 0 0 0 0 0 0 0 0 0 24
"5050" "cc16a0ad503c7253db71f7c755c0ca1a" 0 0 0 0 0 0 0 0 0 29
"5051" "cc2283c2029e94e28da3101cedf36b17" 0 0 0 0 0 0 0 5 9 16
"5052" "cc2720c5a0c6cf6fcb6f5b5752307d4a" 0 0 0 0 0 0 0 0 11 0
"5053" "cc2ddebf872fbd0e52fa8a23411cc5df" 78 72 100 81 0 99 72 39 89 0
"5054" "cc3f6ebcbed406f844d418a1e93e8ceb" 0 0 0 0 0 187 78 30 51 15
"5055" "cc649bee892421844202fdf39e63f7fc" 0 13 10 0 0 0 0 0 0 0
"5056" "cc66d76753794d2cf4bf21bef23ae30b" 41 45 42 56 17 0 0 0 0 0
"5057" "cc866a7b68dd46311a41b455268b3a12" 0 0 0 0 0 0 0 14 21 16
"5058" "cc927a4f311850558fa3353c16c1fb1b" 0 9 0 14 44 0 0 0 0 12
"5059" "cc95ceeb27714324479a62bdf9268d6f" 0 0 0 0 0 8 0 0 0 0
"5060" "ccadfe1f0565f573e4ffd8577855a6fd" 0 0 21 0 0 0 0 0 0 14
"5061" "ccd06ed4b7b4f5e12dcccfd1069d8150" 0 0 0 0 0 0 0 0 0 3
"5062" "ccd53ef389cd6b6e1e6b9113795abf8b" 0 0 0 0 0 3 0 0 0 0
"5063" "ccdfaee5f75b3f8fa77f5ce168ab3451" 0 0 0 0 0 0 5 4 0 0
"5064" "cce7af3792758bd9a8cc4a0e2e60fe37" 0 3 0 0 0 0 2 0 1 0
"5065" "ccfa605784d15d4e1eaddc2bc0a5fc2c" 0 0 0 0 0 3 0 0 0 0
"5066" "cd117112268598a14478c1d42c02eb08" 0 0 0 0 0 0 0 0 0 6
"5067" "cd1fea6fa96e7e1c7a69969f9bf05b87" 0 0 0 0 0 0 0 0 31 0
"5068" "cd240d82dfa58bde1853a42a38c3f772" 0 0 0 0 0 5 0 0 5 0
"5069" "cd2782859a7059411bca71febb1f7a57" 0 0 0 0 0 0 0 0 17 0
"5070" "cd2e51e55f934a2845237ec0e7e5cd5a" 0 0 0 0 0 0 0 0 4 0
"5071" "cd32019257e6c75923b336cdfcae617a" 31 44 45 0 0 27 31 47 45 0
"5072" "cd3a410883d6c716199c9dbffb31534a" 3 11 8 9 2 11 0 4 7 0
"5073" "cd47cecbbc1818fe5a56393bd19d513c" 5 8 7 12 12 0 0 0 16 0
"5074" "cd5919251913ccc1213873d6edad99bc" 0 0 0 0 0 5 0 0 0 0
"5075" "cd6b411819a0358f080a5f0316a20d0d" 0 0 0 0 0 0 0 0 0 2
"5076" "cd8bb1e0c7b21bd2e6897553e2b28db0" 0 0 0 0 14 0 0 0 0 0
"5077" "cd904b66ff1816b6ed172be9f2669fb2" 0 0 6 0 0 0 0 0 0 0
"5078" "cd949aa9f2d75a4680faa318de065a7a" 8 18 14 12 6 0 0 0 5 0
"5079" "cdaac586b78c79699d37f3d2ca03ef6c" 24 29 44 31 23 10 9 0 15 18
"5080" "cdb2f1f6f8804b280024fd6bb958ec0a" 0 0 0 0 0 0 0 0 0 14
"5081" "cdb3d08254eb1f74ed2bf35e7311d50d" 0 0 0 0 0 0 0 0 0 4
"5082" "cdb40e0dcc8421a5de5127fd02d979e1" 2 0 0 0 0 0 0 0 0 0
"5083" "cdb8dffbbdda628245e6450fe15ab210" 0 0 0 0 0 0 0 0 8 17
"5084" "cdbbe0f9d9b8fead1161eb3ad038f47f" 0 0 0 0 0 3 0 0 0 0
"5085" "cdbd24a0128a8f35420d0c0494e54d73" 0 0 0 0 0 6 2 0 0 0
"5086" "cdcbc67e45e68da74e761400eddd3658" 0 0 2 0 0 0 0 0 0 0
"5087" "cddb23e9e8f4c64a0184f712c6d5fe22" 0 0 0 0 0 7 14 12 14 0
"5088" "cdddbbcb4a684fa441bf241bd90e11e5" 150 174 191 166 56 15 0 0 15 7
"5089" "cdde18ac96f9b52f63fa4b62fd0ffc88" 0 0 0 0 0 0 0 17 0 0
"5090" "cde1e67bdff83b8102b009e65216a7ad" 0 0 0 0 0 218 153 0 0 0
"5091" "cde28c166ec055b19956cb1d583a0dc4" 0 0 0 0 15 0 0 0 0 0
"5092" "cde3df8a329f9eac1c8796e309634851" 0 0 0 0 0 1 0 0 0 0
"5093" "cde5f1978f11003b52227154a0332610" 0 0 0 0 0 0 0 5 0 0
"5094" "cdfb737c63ba38e9a1191ede5253d704" 29 38 36 0 29 0 0 0 0 0
"5095" "cdffaf7fa11df037cc0c7b3a5a921d48" 0 0 0 0 0 9 0 0 0 0
"5096" "ce0fac12f677cb3f1472fd8f2ad97d00" 0 0 0 0 0 0 0 0 0 12
"5097" "ce16105778d6eec79aeb07440beac7c6" 0 0 0 0 0 0 0 0 2 0
"5098" "ce18122f0a28bf1ec660ce96409c0b4e" 0 0 0 0 0 9 0 5 10 0
"5099" "ce260fa7115e3d31b33295e631a0b98f" 0 0 0 0 0 0 0 0 4 6
"5100" "ce41d25697aadf368409fc6270a9bc23" 0 0 0 0 0 0 6 0 13 10
"5101" "ce50a68315fc18119349bb2208c201d8" 61 66 75 73 58 14 12 10 28 0
"5102" "ce54931ddc4b38a92c6d586ce938e51e" 0 0 0 4 0 0 0 0 0 0
"5103" "ce5e601ea4d7f6b2bc63951d5283525b" 0 0 12 0 0 0 0 0 0 0
"5104" "ce689c784880d15885c41881ba1482e6" 0 0 0 0 0 14 8 5 0 0
"5105" "ce72e89819b9f15c6ff0e35c3edd5bc9" 0 0 0 0 7 0 0 0 0 0
"5106" "ce7aa71eaf543f84308a98f0391be38e" 0 0 0 0 0 30 17 5 11 0
"5107" "ce8e999633d3761f8259d6407ab71e24" 0 0 18 37 89 101 44 103 204 367
"5108" "ce969dac12f67f4ec4c0c573fe94fa0d" 0 0 0 0 0 0 0 0 0 17
"5109" "ceba0fb59e04f0e36c1f11c06c357971" 0 0 0 0 2 0 0 0 0 0
"5110" "ceca57898a8b08540a42b54df23c077b" 0 0 0 0 0 13 0 21 27 29
"5111" "cece241196ec9312c04c802b75e818b2" 0 41 52 0 35 0 0 0 0 0
"5112" "cedfd9d0c32bb9fca88313c574979a1f" 0 0 0 0 0 3 0 0 0 0
"5113" "cee05fec6c83e98f15d3e38e56ac768f" 0 0 0 0 8 37 29 26 43 9
"5114" "ceed8ff263c6f49db9419d74c63f8b76" 0 0 0 0 0 8 9 0 0 0
"5115" "ceeec6e1211e615fce5543473adf322d" 0 0 0 0 5 0 0 0 0 0
"5116" "cf02461feeb2f2f8d9b4e81bb96ac540" 0 0 0 0 0 0 0 0 4 0
"5117" "cf1836298e373d7638f253670422b2c8" 0 0 0 3 0 0 0 0 0 0
"5118" "cf21a586fc1b3a3100cae82ef480c3a2" 0 0 16 0 0 0 0 0 0 0
"5119" "cf22a9cccffa503d30fc90a1f7061b78" 0 0 0 0 0 30 0 0 0 0
"5120" "cf24a1dbe9c8c046a604391da0c071d2" 0 0 0 0 0 5 6 9 15 0
"5121" "cf28a6137482d8a5535e2f4848d61cd9" 0 4 0 0 0 2 0 4 0 0
"5122" "cf2966bed6312d86aa0107fc15e83740" 0 0 0 0 2 0 0 0 0 0
"5123" "cf40b76362a8cff1ad16835c794d8474" 0 0 0 0 0 6 9 0 0 0
"5124" "cf43f992675feb2bf45b362cefec524f" 22 11 20 16 0 7 0 0 0 0
"5125" "cf474d7e4b8683ad15baddc538f9dd81" 0 0 0 0 8 0 0 0 0 0
"5126" "cf4fe95f54c3e92f7b944e504dc1cd45" 317 281 395 324 130 136 147 79 78 0
"5127" "cf5de82ee7c0ae55de183ad9ab8e4f96" 7 0 7 4 0 4 10 11 12 0
"5128" "cf76add28684d98d8a54b50c61dedd35" 0 0 0 0 0 20 17 11 24 13
"5129" "cf82fd4feb0aa859edd268a676ae1860" 0 15 17 12 0 9 0 10 15 0
"5130" "cf8f11f106d043ecee62236d87436570" 0 0 0 0 0 0 7 13 0 0
"5131" "cf9b8b61d87c1dd03ce3d1af660fcaea" 0 0 0 0 0 0 0 0 0 73
"5132" "cf9f0b17c2a5fb80e426147114936455" 0 0 0 0 0 12 0 0 0 0
"5133" "cfb5ad1bf72d04f8bd9a82102b106d12" 8 0 0 0 0 0 0 0 0 0
"5134" "cfbb87659ec0b1b348a65c9b4ba68c93" 36 34 29 27 0 0 24 24 19 0
"5135" "cfd8c6939f4667a25d45ce2378f86703" 0 0 0 0 0 3 0 0 2 0
"5136" "cfe79cf9de1b5b300f36d83750c1aed3" 22 14 14 0 0 69 38 19 25 0
"5137" "cffffbfa53c33629c06ed80a9f232a6c" 0 0 4 0 0 10 7 0 0 0
"5138" "d0283a2e04d79cfccf59bcbde1bc7eac" 0 0 0 0 0 34 10 3 6 0
"5139" "d02be6ac629eef6f315bb3ac6b5e49da" 0 0 0 0 0 0 0 0 12 0
"5140" "d02fa9a4476837d2c5dc865df317b37d" 0 0 0 0 0 0 0 0 0 10
"5141" "d048491d2881c1e59031f11abca997e7" 0 0 0 0 0 7 0 0 0 0
"5142" "d04d816f177831ffd6f2f3a6f3ca1a03" 0 0 0 0 0 0 1 0 0 0
"5143" "d06793096128ea9b1f7849b781a62571" 0 0 0 0 0 0 0 13 0 0
"5144" "d0710f29b11737e1b6dea47ffeab2cb6" 0 0 0 0 0 0 0 0 2 0
"5145" "d07b19cec8bdc03474561db2ef60ec1b" 0 0 0 24 0 0 0 0 0 0
"5146" "d08202dbd4753e65581cb0655367b9be" 0 0 4 0 0 0 0 0 0 0
"5147" "d08a2b46b95d728a5a64b4836b42a583" 0 0 0 0 0 3 0 0 0 0
"5148" "d08b7c5de9ad9d6a874abb0f743193c3" 0 0 0 0 0 10 0 0 0 0
"5149" "d098505eb296ac8b0358e4d92f33e39c" 6 0 0 11 0 0 0 0 0 0
"5150" "d09c7e744ce610a82ff7cb4645553426" 0 0 0 0 0 7 0 0 0 0
"5151" "d0a366fe33de0627713b078908a5db63" 0 0 0 0 0 3 0 0 0 0
"5152" "d0b7132915e178142df964b43e6e6721" 0 0 0 0 0 0 14 11 0 0
"5153" "d0c76d7188f8889abf82be9b33034d10" 0 0 0 0 0 7 0 0 0 0
"5154" "d0d3757e923f7be52d16ffe1bca179d9" 20 17 27 15 8 8 0 0 12 3
"5155" "d0d3a74d1cc084f21fd96e721956f528" 0 0 0 0 0 0 0 0 4 0
"5156" "d0e7d2c2b223c655f1ac1512830ff1fb" 0 0 0 0 0 3 0 5 7 4
"5157" "d0f1911bf8446f3c9b13cbd94d22ec90" 0 0 0 5 0 0 0 0 0 0
"5158" "d0f4388be3fa4d1f28d1c0ce04653099" 0 0 8 0 0 0 0 0 0 0
"5159" "d0f70f8718fdae61e55143b5afd0862f" 0 0 0 0 0 9 0 0 0 0
"5160" "d11193e5f5e7ffc48050866e3b90d298" 37 45 0 24 0 35 28 32 0 0
"5161" "d119b02cf6b8a617996871e3e6601340" 0 0 0 0 0 0 0 15 34 30
"5162" "d1290d4c5b81d4fa38d0148a2565decf" 0 0 0 0 0 18 12 0 0 0
"5163" "d1311e295e71a32fe8f3c9ea9aacd5b5" 0 0 2 2 8 0 0 0 5 0
"5164" "d140e1b9eb5b1a8985df7331a3ebbaa2" 0 0 0 0 0 0 0 0 0 3
"5165" "d1476435613a9b24533fe0e48cc43b30" 0 0 0 0 0 12 8 7 0 0
"5166" "d1482effa244615b7c2ba0f74f398920" 0 0 0 7 8 7 0 10 19 20
"5167" "d14e5543021fb4669ad486e9c33f5bc6" 0 0 0 0 0 38 13 0 14 0
"5168" "d14f38eeb6adbb6a25e0e429bef0431d" 0 0 0 0 0 0 0 0 15 0
"5169" "d1521fc6dbe157e55bc29f0db08f53c5" 0 0 0 0 0 0 0 0 8 0
"5170" "d15566e2e95d7a42bb254eed28c7998e" 0 0 21 0 0 0 0 0 0 0
"5171" "d1560c5abbc60b4080a9388044ad8694" 0 0 0 0 0 0 7 0 0 0
"5172" "d15c8cc8b00b31088f99db0fed9ed1ab" 0 0 0 0 0 17 0 0 0 0
"5173" "d15fdaf835721c2b80bfc0d94f283a37" 10 6 11 20 10 0 0 0 0 0
"5174" "d16f3c97e2aac9f0f957229403127b4d" 0 0 0 0 0 0 0 0 0 40
"5175" "d16fe7c003c9ed15bb9eeb0ded5e4508" 0 0 0 0 0 4 0 0 4 0
"5176" "d180e878372c4b58800d81c0e297dc23" 8 8 15 20 13 0 0 0 0 0
"5177" "d195ee75fa4ab7f8e28e8eeec96f9822" 6 3 11 7 6 0 0 0 0 0
"5178" "d19615798955e8825856cbcb6856d83b" 0 0 0 0 4 0 0 0 0 0
"5179" "d1a9d7d36affd57d452709d624e0b106" 0 0 0 4 0 0 0 0 0 0
"5180" "d1ad54c262dee1d44709c735bbbd939e" 0 0 0 0 0 9 0 0 0 0
"5181" "d1b5e10a8e706d2d11b6aaf9918fd746" 0 0 46 52 0 0 0 0 30 0
"5182" "d1c4208c7f5aa61a6fb2db21b9505be5" 0 0 0 0 0 0 11 0 5 0
"5183" "d1c882df124708aa2f13e205fbdbee77" 0 0 0 0 0 0 0 0 0 4
"5184" "d1cdb97f322da193e8808dfc9054d933" 0 0 0 0 0 27 14 0 13 0
"5185" "d1e20e9b3623a2099199a43db3dc07cd" 5 0 0 8 0 0 0 0 0 0
"5186" "d1e4e25cd72df3d897c8afdeae165a0f" 0 0 0 0 0 0 0 0 0 23
"5187" "d1e8a35c1410cafce348413a36135744" 0 0 0 0 0 0 0 0 12 0
"5188" "d1eb423a297efa4d748e23516b8f90fa" 0 0 0 0 0 0 0 3 0 0
"5189" "d1f7aee8fe8058ee57bb315554f7b47e" 0 0 0 0 0 0 0 0 12 12
"5190" "d214ac163765d4fd238ab251d05cb936" 0 0 0 0 0 0 0 0 0 10
"5191" "d23b68a9c951e4c7a622e2da20813c30" 0 2 0 0 0 0 0 0 0 0
"5192" "d249b63ec51b4a0086b506a94989a1fe" 0 0 12 0 0 23 17 17 15 0
"5193" "d265f72dc0faf543e0edc58a4f18a8ae" 8 0 6 6 0 0 0 0 0 0
"5194" "d2765d354046dcb04b9728c9b96449b1" 0 0 0 1 0 0 0 0 0 0
"5195" "d279cfd22a1ee3e6f6d672d62353dbf1" 0 0 0 0 0 9 0 0 0 0
"5196" "d29a8d377c033f2c47f76e0412c3d8fb" 0 0 0 0 0 0 0 0 0 28
"5197" "d2a1280a17a19bd2678b210eaf130e7f" 0 0 0 0 0 0 0 0 2 0
"5198" "d2ac0ffdfd5503f0cc7079fe00b15c82" 96 162 174 159 75 391 271 302 541 463
"5199" "d2bb67d9e54fb0458b1531d3ae338d6a" 0 0 0 0 5 0 0 0 0 10
"5200" "d2c89cbe78656bc9b9b24904800aa3b8" 0 17 23 0 10 0 9 0 0 0
"5201" "d2cce7989ff63b974fb69080fc470c2b" 0 0 0 0 0 0 0 1 0 0
"5202" "d2d4c932e301fe026ad3d743bb2819ea" 0 0 4 0 0 0 0 0 0 0
"5203" "d2d74b0a66fdd79585b3e1e1dd7cb029" 0 0 0 0 0 0 0 4 0 0
"5204" "d2d79a56ab6c767ad75304713563db8c" 0 0 0 0 7 0 0 0 0 0
"5205" "d2dd57355eb38abde18eda98cd87bcb3" 0 0 0 0 0 0 0 0 6 0
"5206" "d2e04cf4dd937fe4dcd976235bb760ff" 3 0 3 0 0 0 0 0 0 0
"5207" "d2e0ffe9a1fcd93590e827a88fbbc38a" 0 5 0 0 0 0 0 0 0 0
"5208" "d2e1fd702d58ef55ee51f1a0a3a5b9a3" 0 0 0 0 0 19 0 0 0 0
"5209" "d2ebf66f20bb8616eeb6fbbee80f641f" 0 0 0 0 0 25 0 0 0 0
"5210" "d301e4af102fef3c0a0d559f55c8f468" 0 3 0 0 0 0 0 0 0 0
"5211" "d307470e058e74812c624593fbb332f6" 0 0 0 0 0 2 0 0 0 0
"5212" "d307bfa1db8d7b2b77a95fc21a2f5abf" 0 0 0 8 0 6 0 7 19 0
"5213" "d30ae3710fb4bdd62eb47bb59f4beabc" 0 0 0 0 0 16 0 16 35 10
"5214" "d3203add5f8e10fc644e4e2f6823cee1" 0 0 0 0 0 0 0 7 16 10
"5215" "d328a5652bce7f660f95e9d608f6468d" 0 0 0 0 0 0 0 0 0 2
"5216" "d32a70636fc2a51e7d9c8d423b88165b" 0 0 8 0 0 0 0 0 0 0
"5217" "d3347e7cbad71f7c0dceb2d56a2c103a" 0 1 0 3 7 0 0 0 0 0
"5218" "d344d1c0a7e57c606c45c656e2119392" 0 0 0 0 0 30 12 0 0 0
"5219" "d34793dfd082a428ca6fbe60c6d405ce" 0 0 16 0 14 101 92 55 48 67
"5220" "d34ec12e8d9ecca13189c585db8caf04" 0 0 0 0 0 0 0 0 3 0
"5221" "d3575d57a6d246a563a6aa976511dc85" 0 0 0 0 7 9 0 22 38 59
"5222" "d36481d7f465df2cbfcd742a20d90d52" 0 0 0 0 0 9 4 0 0 0
"5223" "d3669905984a1abe1669638c64baf448" 0 24 0 0 0 0 0 0 0 0
"5224" "d3831b0cf516bde5a037fe1da5a76191" 128 101 61 113 44 73 133 83 116 65
"5225" "d3863ee970b53a211138b9f48d4028bb" 0 0 0 0 0 0 0 0 0 13
"5226" "d38d5f438f25ead0a0d5bc9c8e878e73" 0 0 0 0 0 0 0 0 3 0
"5227" "d393965e5f5dd668d95733d775fe8d9a" 0 0 7 9 0 0 0 0 0 0
"5228" "d3a0d97c9a5802cf9a05980dab6b03e8" 0 0 0 0 0 6 0 0 0 0
"5229" "d3a85e11ccc3a7da2bfbf64f93087a48" 0 0 0 0 0 0 8 11 23 32
"5230" "d3b522dc7afc50f87472ade6a86a0bb3" 0 0 0 0 0 26 14 0 0 0
"5231" "d3b8f2c0013befdc99314c111e4396ac" 0 0 0 0 0 5 4 0 0 0
"5232" "d3d62ca2e92511ef3aba46ffc62c9a64" 0 0 10 0 8 0 0 0 0 0
"5233" "d3ef48a0793aed9997e149d2836cc2b7" 0 2 0 0 0 3 0 0 0 0
"5234" "d3f9508b8a8307391d1f4b1b488bcd12" 20 21 21 31 17 45 28 37 69 0
"5235" "d40aea73ad1a05944111128d005ac834" 0 0 0 0 0 0 6 0 0 0
"5236" "d411355b851f1dcbe2c75521eb8e4617" 0 0 0 0 0 10 0 0 0 0
"5237" "d413897d1308c452cab8e974e8b66112" 0 0 0 0 0 5 0 0 0 0
"5238" "d413be2c9ea3d8c48ba29ba9a296bc8a" 0 0 0 0 10 0 0 0 0 0
"5239" "d41d83602c87265843c9f0fcbab9d56a" 0 0 0 0 0 0 0 0 0 8
"5240" "d4268c5956106fe8678270648bdd53e2" 0 0 0 0 0 38 27 0 28 0
"5241" "d43c2d16124f281b55e6da12b4dc6263" 0 0 0 0 4 0 0 9 0 5
"5242" "d44d5d6a85ca5312d65cfd71e1f9e8fd" 0 0 0 0 0 0 3 0 0 0
"5243" "d4564ef8d03c6dce3eb6c8f7d03feaa9" 0 0 7 6 6 0 0 0 0 0
"5244" "d4571833bd461aec8180f528e846c69b" 0 0 0 0 2 0 0 0 0 14
"5245" "d4576099cad78528b31fc6e6f4a3cf77" 0 0 0 9 0 0 0 0 0 0
"5246" "d46b99b8273692385022351d14dc04f7" 3 0 0 8 31 0 0 0 0 0
"5247" "d46f44716a96b313289271a3814526a1" 14 0 23 0 0 0 0 0 0 0
"5248" "d473c616130c91176ad796814477a494" 0 0 2 3 0 6 4 6 0 0
"5249" "d47b3065ca6151b500a8c1c03439461a" 0 0 0 0 0 7 9 0 0 0
"5250" "d48cd4230d7e3bd27af68352656ee41a" 3 0 0 0 0 0 0 0 0 0
"5251" "d4aa6eb120e2e92af7c43fae9a32c80d" 0 0 0 0 0 0 3 0 0 0
"5252" "d4c38edb629eca70282bcf67fae4d543" 0 0 0 0 0 0 0 3 0 0
"5253" "d4c5ce4635dbe835e8612956e8b0f03a" 0 0 0 0 0 5 0 0 0 0
"5254" "d4de57e2b0023aaae3219ca104ec331c" 0 0 0 0 0 0 0 0 0 4
"5255" "d4eeeb7fa658e1506cb8e5c8ab969d58" 0 0 0 0 0 0 0 0 9 0
"5256" "d4f8b27da1a0ab0477da0df3101a4c9c" 0 0 0 0 0 0 0 10 0 0
"5257" "d5098c43c0046dac2c46f50539c4d3e2" 0 0 0 0 0 2 0 0 0 0
"5258" "d50c3d38f2128317f2bbccd228cde434" 9 8 11 0 0 0 0 0 0 0
"5259" "d50c5baf97854be3ac908ef48a3c4c79" 0 9 0 9 0 0 0 0 0 0
"5260" "d5149eea84bcffa22b8a92873f74c427" 0 0 0 26 0 109 118 41 48 45
"5261" "d5175ea1c88722c80435dd81282c7bab" 51 58 85 44 0 0 0 0 38 0
"5262" "d5258bcd19dd4f121b71cfece050fd84" 0 0 0 0 0 0 0 0 6 0
"5263" "d53253fca0cbad597ea29d9e7ea536fb" 0 0 0 0 0 0 0 0 1 0
"5264" "d55169732b4eb96d42ef9191827b34e2" 0 0 0 0 0 0 2 0 0 0
"5265" "d571192e904ee5b6a8f7cee897e6e67b" 4 6 9 13 20 0 0 0 0 0
"5266" "d5733a6757c4646a049c8c92e055b0b2" 0 0 0 0 0 11 0 9 17 19
"5267" "d5743cddd2af3999190566c242f54c15" 17 35 37 37 39 39 22 60 93 65
"5268" "d59da963497ce6ea404beea540e28573" 0 7 0 0 0 0 0 0 0 0
"5269" "d5a5c72862cb71c1a33b608db4b9263f" 0 0 0 0 6 0 0 4 0 0
